3,900,1100,1230,200,1900,2030,200,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42770.3,3293.86,12113.8,12868.6,29642.4,31990.7,0,43262.1,66541.4,70692.9,7270.37,43080,12122.9,33685.4,31680.2,55295.1,24151.9,20124.5,19906.5,31733.4,47772.4,30660.4,69725.7,17126.3,11931.1,30433.8,26497.5,47304.7,28531.3,26858.4,28683.6,31578.2,29466.6,25710.8,23752.6,47247.3,31602,28318.7,51277,43500.8,23649.2,31438.3,30507.1,9506.15,42112.5,12308.1,66940.5,60545.3,31871.2,42629.5,21548,27518.6,30914.6,46858.5,30637.1,45751.2,47031.7,31716.4,66508.9,30789.2,66712.8,69561.2,20471.2,69690.8,72808.4,323.789,26443.9,42794.5,54267,66599.1,23513.9,64025.4,67759.5,31353.3,30812.7,22652.8,66696.7,51343.7,63574.5,23477.6,23503.6,14514.1,31009.2,30811.4,30338,31404,43486.6,31765.2,12019.3,11836.9,23596.2,31437.3,30905.4,47506.1,60610.3,37721.3,10328.2,31157,30477.8,32237.6,66593.3,7798.4,30354.2,11965.3,67760.4,31514,34407.9,31005.6,30764,51430.1,25162.2,12530.2,37969.2,23602.7,23478.9,31405.9,30875.3,66470.7,31467.3,15080,47845.9,21644.2,30910.6,30584.1,31499.8,30795.5,35462.2,11560.8,12423.3,29594.4,26632.6,31543.6,73218.8,19347.3,23441,12027.4,62103.6,31224.9,54467.9,28802.3,1478.1,12061.7,19089,31524.5,31384.5,41219.1,30628,48846.3,30894.5,42722
29266.3,40037.3,39186.3,35417.5,16774.7,11366.3,43262.1,0,30817.9,33061.3,36076.1,29683.6,35553,9668.64,12141.9,28728.3,33283.9,26740.8,23603.5,13054.3,12771.2,16584.7,31267.3,37539.2,35609.4,13501.8,18731.3,58533.4,14773.7,19111.6,17435.3,12530.1,25219.6,19356.8,19648.2,12715.8,12473.2,15180.3,9661.13,3356.12,21630.9,12535.8,13468.8,48718.9,13962.4,34741.4,31105.8,29644.1,13095.6,14980.5,21766.4,15836.4,13266.7,29141.7,13153.6,5465.11,12014.2,13056.3,30855,13393.7,30934.4,28037.2,26916.1,27672.1,31082.1,43555.4,18521.6,3026.8,65264.2,30741.7,45166.1,25214.5,42432.1,12753.9,13380.2,39475.9,30949.4,9725.55,33543.3,45164,45224.8,36188.6,13179.1,13307,13218.5,12661.7,3393.42,12318.5,35588.9,35506.4,45184.9,12536.3,13276.7,12864.4,17759.6,7262.58,37653,12670.6,15871.7,12138,41445.6,37693.6,13885.6,37068.5,42507.3,12489.6,19054.3,13179.4,13448.7,9785.48,20749.6,30797.9,25904.7,21713.4,45227.8,12703,13238.7,30840.6,12520,40552.9,7897.41,46987.5,13235.3,15786.1,12552.9,13085.8,13143.7,35956.9,35361.9,30986.9,18688.9,12571.2,37994.8,54094.4,45256.3,35537.5,21017,12934.1,65563.7,14786.2,41981,35449.9,25257.2,12546.5,12721.5,3169.16,13165,11288.6,13295.1,953.376
29085.5,63304.4,66434.1,62648.3,37188.5,37899.9,66541.4,30817.9,0,5106.5,59503.6,29109.3,62534.9,36631.2,41063.1,14897.9,63199.7,46508.4,49927.6,42678.8,19857.3,46735.7,5976.12,66073.8,62528.6,42302,47668.5,58262.8,41957.8,39864.7,38141.5,41704.7,55750.8,48083.3,46340.6,20267.9,41624.8,40396.7,21668.3,28141.3,50100.5,41566.2,42322.8,68566.6,24578.6,61659.2,412.626,8565.25,42823.9,44872.1,47782,43053.1,42375.4,24942.6,41833.3,25525.8,20724.8,42670.8,129,42480.4,181.061,13999.1,46239.9,15884.6,15656.3,66864.6,47324.1,28876.9,62654.6,249.455,57403.5,7357.46,18296.1,41885.2,42479.1,69067.7,155.376,21617.4,9324.31,57421.8,57470.3,64008.3,42310.9,42346,41495.5,41767.8,28124,41508.2,62537.9,62373.8,57376.3,41565.9,42384.5,20013.1,29126,37855.1,57772.1,41495.3,45819.7,36087.9,17978.6,63305,42935.7,64168.9,18414.3,41561.7,49860.5,42307.9,42553.9,21589,49726.1,55627.3,31356.7,50191,57487.5,41845.6,42286,174.736,41568.1,57534.6,22973.3,60374.3,42315.3,45754.4,41666,41899,31516.2,62790.1,62426.3,41312.4,47689.6,41744.6,7228.24,70032.8,57538.5,62481.7,13505.4,42083.3,62937.4,39818.1,65077,62393.5,52397.8,41679.8,41857.8,30362.4,41845.7,20030.3,42406.7,30537.9
34129.6,67431.9,69996.2,66188.4,41145.3,41163.3,70692.9,33061.3,5106.5,0,63577.8,34164.3,66120.1,39785.5,44009.4,20004.3,66038.6,50780.7,53492.3,45483.1,23296,49406.3,2375.41,69354.1,66125.1,45296.8,50709.4,63333.7,45240.1,43881.5,42104.9,44606.8,58255.5,51178.1,49790.2,23766.9,44530.8,43921.3,23512,30710.4,53275.9,44498.3,45306.6,73075.3,28583.6,65249.3,4726.74,13654.2,45601,46362.1,51360.2,46354.5,45303.7,30024.5,44844.5,28042.7,24125.5,45477.8,5208.11,45415.4,4934.68,11119.1,50547.1,13059.3,11880.8,71015,50392.4,31476.3,67645.7,4917.62,62312.3,7886.55,21981.2,44800.2,45411.3,72048.7,4981.48,23452.7,13960,62329.9,62379.2,67440.2,45232.9,45289.6,44578.5,44686.6,30699,44403.5,66129.1,65978.4,62287,44498.2,45313.1,23505.7,28465,40270.8,62169.2,44470.2,48558.3,39609.9,21861.7,67122.1,45886.4,67744,22101.7,44484.5,52055.9,45230.6,45485.9,23406.7,52779.5,59482.7,36225.8,53365.6,62395.8,44757.4,45226.8,5259.73,44496.3,62177.1,25468.5,65249.1,45249.2,48485.5,44581.5,44883.8,35377.7,66403.9,65995.7,46146.7,50715.4,44647.6,6482.61,74827.1,62446.2,66073.3,13400.6,44997.5,67926.7,43349,69238.7,65984.6,55859.8,44590.9,44771.2,33050.1,44856.9,22981.7,45334.9,32914.3
36791.3,3986.65,11871.5,10326.1,22459.8,24767,7270.37,36076.1,59503.6,63577.8,0,37134.1,9550.96,26465.4,24673.5,48683.5,21194.5,13416.9,13002.4,24893.3,40568.3,24266.2,62565.8,15814.5,9364.61,23470.9,19952.7,45638.2,21402.9,19699,21499.3,24627.2,24587.7,19166.3,16714.8,40048,24644.5,21067.6,44009.2,36247.2,17288.7,24465,23551.2,13968.7,34997.2,9190.31,59899.5,53734.8,25055.2,36373.7,14470.8,20422.9,23990.9,40688.1,23639.6,38484.7,39817.6,24874.5,59474.7,23868.5,59673.2,62296.8,13855.9,62420.8,65542.4,7580.29,19837.1,35545.3,52881.1,59554.3,22253.2,56828,61525.6,24406.6,23893.5,21676.8,59658.8,44075.9,56873.4,22222,22263.9,12569.6,24084.8,23878,23288.2,24448.7,36232.5,24806.2,9454.33,9176.41,22328.5,24463.9,23982.1,40307.6,53526.9,30741.7,7072.49,24159.4,23945.3,24967.2,60354.3,6227.1,23454.5,10409,61533.5,24545,28605.3,24080.6,23849.5,44162.3,18873.3,5681.92,31769.1,17256.5,22244.2,24458.4,23939.7,59437.6,24496,13271.2,40575.5,21349.1,23980.3,24049.2,24540.2,23814.8,28271,9182.33,9771.41,24259,20102.9,24594.5,66260.3,22466.7,22221.8,9426.9,54840.1,24290.4,53110,21544.9,5919.47,9404.65,12688.8,24567.7,24437,33978.2,23631.2,41599.7,23972.8,35515.5
455.009,40228.4,47261.7,43992.4,20260.7,26571.4,43080,29683.6,29109.3,34164.3,37134.1,0,43560.7,26652.5,30960.6,14545.7,49416.7,24044.3,32860.5,33080.7,20275.5,36965.7,34327.8,48929.2,43472.6,31454.6,35052.8,31296.5,29060.4,21398.5,20779.7,31713.3,45280.5,34977.8,30942.4,19868.8,31630.8,26075.7,28415.8,26609,35970.7,31403.5,31549.7,42442.1,15884.4,42739.3,29511.1,20944.6,33373.6,43042,31038.7,29678.4,31987.2,4350.67,31012,26057.4,20397.6,33056.4,29022,32011.8,29288.1,38819.1,23497.3,40014,41756.1,43392.8,34588,26703.6,37143.1,29274.6,28842.3,30644.6,24829.9,31744.2,32031,53696.5,29247.8,28440.5,22710.1,28865.1,28908,45994.9,31988.1,31856.5,30252.8,31637.1,26567.4,31628,43519.7,43274.1,28804.6,31402.2,31990.9,19941.9,42459,32514.6,32997.7,31045.9,35809.2,23461,23679.7,42550.2,32217.6,45107.9,24820.4,31467.6,42535.1,31981,32084.7,28511.5,36566.6,35381,5756.9,36048.6,28927.9,31740.3,31835.6,28971.9,31432.9,30843.8,25559.7,31980,31905.5,35812.8,31591.4,31249.5,18368.8,43581.4,43579,13917.2,35178.5,31733.8,34063.6,42000.8,28982.3,43465.9,32779.3,31886,37444.3,25643.6,41629,43390.6,35684.7,31632,31736.8,26756.3,31020.1,22904.9,32010,28761.9
43170.6,10599.4,3911.65,800.082,25752.5,25180.4,12122.9,35553,62534.9,66120.1,9550.96,43560.7,0,26725.8,23414.9,53441.3,12155.8,19676.2,12628,22803.9,42829.2,20603.5,64810.2,6310.78,199.654,22058,17079.5,55068.2,21171.7,23410.5,24855.5,23075.8,17630,16365,16398.1,42370.1,23125,22198.9,44570.8,36596.7,14075,23039,22096.3,21422.2,38119.3,877.871,62909.3,57792.9,22852.3,31929.2,14764.4,20046.4,22344.9,46626.4,22399.4,39129,41995,22794.5,62525,22215.8,62693.3,63231.6,20281.6,63060.6,66384.9,12241.8,17194.9,35830,62346.5,62548.8,31799.9,58831.6,67009.9,22847.6,22232.3,12148.3,62687.3,44638.9,61241.6,31769,31811.2,3028.13,22436.2,22287.7,22375.6,22931,36592.6,23284.7,106.114,375.046,31874.8,23038.4,22334.9,42630.2,51871.3,29028.8,16616.7,22884.2,20742.9,26510.5,65841,4360.73,21729.5,1639.45,67032.3,23091.7,23255.9,22434.9,22167.9,44717.4,15271.4,8246.4,37895,14001.3,31791.7,22899.9,22356,62493.6,23057.6,22821.7,41516.7,30860.9,22367.4,20848.8,23038.4,22471.3,31119.3,575.268,302.654,31928.8,17163.9,23035.7,69583.9,30921.5,31769.8,124.198,55904,22677.9,62579.7,22771.1,11786.7,173.183,10391.6,23049.4,22880.3,34176.7,22388,43300.5,22318.2,35217.4
26198.9,30439.5,30512.4,26695.3,8563.35,1701.29,33685.4,9668.64,36631.2,39785.5,26465.4,26652.5,26725.8,0,4792.34,30529.9,26703.9,17426.2,14323.2,6823.66,16800.9,11042.6,38321.1,29572.3,26757.5,5821.93,11059.2,52262.1,5555.22,10227.1,8902.26,5544.12,20122.5,11452.6,10388,16430.6,5456.5,5517.5,17900.9,9948.3,13495.6,5305.92,5867.69,39064.2,13842.6,25878,36978.6,33321.4,7074.25,17041.3,12347.7,6681.66,6072.01,27555.8,5332.19,12415.6,15925.3,6804.87,36639.1,6150.1,36776.2,36532.1,17679.7,36431,39708.5,33983.3,10701,9203.62,59326.4,36611.2,36526.4,32278.7,44737.7,5660.81,6157.38,32449.8,36778.1,17968.9,37107.8,36520.2,36581.3,27766.4,6032,5997.43,4887.24,5539.4,9939.9,5394.07,26748.8,26632.7,36553.8,5305.14,6079.36,16676.8,27371.9,6727.58,28041.2,5100.76,9937.73,3635.51,43637.2,28448.8,6539.32,28308.4,44791,5335.6,16059.8,6026.89,6228.58,18050.1,13104.4,21301.5,21617.8,13585.6,36581.4,5636.2,5949.34,36613.7,5321.64,31229.4,14792.7,38073.4,5998.11,9905.61,5458.26,5457.84,8331.93,27075.4,26566.7,23875,11091.2,5576.74,43830.4,44686.6,36604.3,26694.8,29180.9,5846.33,59619,5151.61,32380.7,26605.9,16335.8,5487.12,5641.3,7580.3,5344.06,16805.3,6101.86,9058.45
30505.6,28545.4,27047.4,23275.7,11539.7,4397.12,31680.2,12141.9,41063.1,44009.4,24673.5,30960.6,23414.9,4792.34,0,35322.2,22141.1,18059.9,11782.2,2124.01,21335.7,6264.41,42440.1,25581.9,23473.6,1361.31,6740.98,55082.7,3729.4,12215.5,11510.9,767.57,15331.5,7292.22,7959.03,21000.4,681.033,6216.64,21389.6,13496.3,9529.74,517.494,1337.61,38015.7,18634.9,22607.8,41399.6,38039.9,2413.17,14320.6,10213,4404.36,1318.02,32121.6,1047.08,16137.5,20456.1,2100.71,41077,1418.13,41202.8,40020.4,18464.1,39748,43121.3,31958.7,6470.26,12716.3,62275.9,41031.3,37685.1,36365.3,49529.9,868.905,1418.1,28045.9,41207.5,21457.3,41845.1,37674.4,37734.9,24082.1,1262.35,1283.36,1503.97,747.275,13499.4,668.767,23452,23373.3,37722.1,516.882,1326.67,21239,28949.6,6072.42,27421.5,534.663,5148.31,7500.16,48429.5,25689.2,1877.52,24926.7,49583.3,543.759,11574.9,1258.32,1492.7,21530.4,8808.59,19151.5,25698.2,9614.66,37731.5,844.007,1222.92,41053.8,530.081,31431.1,18659.9,38861.8,1254.07,5119.09,667.818,943.904,12879.4,23824.3,23221.8,26628.3,6730.55,795.331,48283.3,44540.2,37747.5,23400.9,32818.8,1057.98,62563.3,6306.7,30482.3,23313.5,13168.2,699.856,848.965,11074.9,1056.95,21080.6,1349.2,11847.1
14594.8,52204.5,57325.8,53713.8,27802.8,31257.7,55295.1,28728.3,14897.9,20004.3,48683.5,14545.7,53441.3,30529.9,35322.2,0,56688.9,35275.6,41347.2,37317.4,16030.9,41556.4,20520.9,57963.8,53394.7,36286.5,41128.3,43529,34905.7,30031.2,28654.1,36071.1,50650.9,41325.4,38374.8,16027.5,35983.6,32530.8,22832.6,25396.4,42944.8,35835.7,36345.9,55957.2,16687.4,52571.6,15281.7,6452.96,37547.8,43683.8,39253,35850.5,36594.7,10237.3,35794.6,23509.6,16734.2,37300.6,14797.5,36667.4,15070.4,26523.3,34871.1,28055.3,29070,55617.2,40705.4,25889.3,48253.9,15089.4,43315.3,18097.9,14207.9,36190.7,36676.3,61906.3,15024.5,22821.6,8413.57,43336.8,43381.5,55421.7,36558,36512.4,35220.7,36069.3,25361.8,35915,53422.7,53214.8,43280.7,35834.9,36601.7,15896.7,35398.5,34281,45742.8,35615.5,40464.2,28607.5,13110.5,53352.6,37031.9,55069,14261.2,35865.3,46090.2,36552.7,36746.1,22854,43026.8,45737.8,17880.3,43033.5,43400.6,36165.9,36467.4,14746,35851.5,44531.9,21678.2,46407.2,36519.2,40429.3,35987.6,35951.1,23116.2,53587.1,53392.5,27733.2,41202,36104.4,19520.6,56326.7,43454.1,53366.5,22059.7,36375.9,48543.3,31972.1,53817.5,53282.6,44091.8,36015.9,36171.1,26806.2,35805.9,18061.8,36624.1,28042.9
48983.2,22746.9,12619.7,11369.2,29495.9,25649.3,24151.9,33283.9,63199.7,66038.6,21194.5,49416.7,12155.8,26703.9,22141.1,56688.9,0,27480.3,16691.4,20559.1,43462.4,16703.5,64384.3,7787.45,12354.9,20929.6,15679.5,65555.8,21809.8,28024.1,28822.2,21495.1,8933.31,15398.3,18604.1,43112.9,21574.9,24202.8,42929.7,35341.2,13770.2,21635.6,20901.4,33551.9,40191.5,12211.1,63533.8,59959.6,20437.6,24769.8,18390,20840.6,20826.5,51705.6,21407.9,38011.6,42583.3,20565.1,63214.6,20723.1,63338.3,61182.6,28139.2,60643.3,64119.6,24237.6,16072.2,34570.5,72921.7,63165.5,43017.5,58303.5,70807.9,21314.7,20723.7,6366.22,63343.5,42995.1,63698.4,42989.6,43037.1,9663.85,20889.9,20859.6,21819.2,21432.3,35351,21692.1,12261.9,12488.1,43087.3,21635.8,20817.5,43355.2,46997.9,26037.3,28023.3,21720.7,17491.2,28098.9,69671,16500.1,20273.6,12199.7,70849.8,21638.7,16001.8,20893,20649,43058,13698.6,17652.9,43673.2,13683.1,43020.2,21354.1,20918.7,63191.7,21633,34193.1,40579.7,42443.8,20887.6,17567.4,21533.8,21324,33576.7,12684.7,11869.5,39982.2,15631.7,21455.1,70422.1,43072.7,43005.2,12265.7,54294.7,21116.7,73170.9,24748.3,23921.4,12250.4,13945.9,21519.9,21342.1,32988.5,21395.7,43193.6,20795.2,33275.3
